Particle ID,Size/nm,Diffusion coefficient/nm^2 s^-1,Ln(Adjusted intensity)/AU,Start frame,Tracklength,Included in distribution?,
22845,11.2915,4.2697e+007,3.44751,257,2,False,
22847,117.637,4.09832e+006,3.45084,257,2,False,
22848,107.083,4.50223e+006,3.3687,257,2,False,
22849,190.216,2.53456e+006,3.57564,257,2,False,
22850,444.3,1.08511e+006,3.26622,257,2,False,
22853,83.9775,5.74097e+006,2.96733,257,2,False,
22854,30.7512,1.56778e+007,3.23334,257,2,False,
22855,59.7832,8.06434e+006,3.57083,257,2,False,
22856,148.256,3.25189e+006,3.47383,257,2,False,
22858,52.4811,9.1864e+006,3.22087,257,2,False,
22859,133.584,3.60906e+006,3.65013,257,2,False,
22861,117.272,4.11107e+006,3.53926,257,2,False,
22862,19.0797,2.52683e+007,3.50722,257,2,False,
22863,216.957,2.22216e+006,3.38497,257,2,False,
22864,292.432,1.64863e+006,3.92893,257,2,False,
22865,229.232,2.10316e+006,3.85368,257,2,False,
22866,77.5877,6.21377e+006,3.68444,257,2,False,
22867,158.269,3.04615e+006,3.88234,257,2,False,
22868,222.156,2.17015e+006,3.65876,257,2,False,
22869,174.159,2.76822e+006,3.93416,257,2,False,
22870,110.378,4.36783e+006,3.7364,257,2,False,
22871,571.443,843676,3.58176,257,2,False,
22873,175.77,2.74286e+006,3.53538,257,2,False,
22874,88.235,5.46396e+006,3.69277,257,2,False,
22877,12.8051,3.76501e+007,3.48703,257,2,False,
22878,70.0335,6.88403e+006,3.57671,257,2,False,
22879,25.4239,1.8963e+007,2.97562,257,2,False,
22880,18.6095,2.59068e+007,3.51999,257,2,False,
22883,144.479,3.3369e+006,3.67144,257,2,False,
22884,172.526,2.79444e+006,3.38173,257,2,False,
22885,109.962,4.38437e+006,3.47265,257,2,False,
22886,114.12,4.22461e+006,3.5902,257,2,False,
22890,112.957,4.2681e+006,3.52981,257,2,False,
22891,131.5,3.66625e+006,3.65753,257,2,False,
22892,375.189,1.28498e+006,3.71204,257,2,False,
22894,225.12,2.14158e+006,3.74791,257,2,False,
22895,147.192,3.27539e+006,3.87802,257,2,False,
22897,144.482,3.33684e+006,4.0217,257,2,False,
22898,100.649,4.79006e+006,3.97074,257,2,False,
22899,42.621,1.13116e+007,3.85992,257,2,False,
22900,93.2105,5.17229e+006,3.87565,257,2,False,
22901,597.232,807245,3.84149,257,2,False,
22902,93.522,5.15507e+006,3.93639,257,2,False,
22903,62.4115,7.72473e+006,4.02918,257,2,False,
22904,55.5665,8.67631e+006,3.74116,257,2,False,
22905,413.935,1.16471e+006,4.00361,257,2,False,
22907,247.527,1.94772e+006,3.92986,257,2,False,
22909,109.741,4.39317e+006,3.95444,257,2,False,
22910,150.264,3.20843e+006,3.78146,257,2,False,
22911,117.522,4.10231e+006,4.02544,257,2,False,
22912,270.948,1.77936e+006,3.47413,257,2,False,
22914,307.499,1.56785e+006,4.1714,257,2,False,
22915,177.886,2.71023e+006,4.13289,257,2,False,
22917,55.3304,8.71333e+006,3.84638,257,2,False,
22919,84.7894,5.686e+006,4.24954,257,2,False,
22921,164.138,2.93724e+006,4.16727,257,2,False,
22922,107.657,4.47822e+006,3.95645,257,2,False,
22923,261.887,1.84092e+006,4.36821,257,2,False,
22924,133.423,3.61342e+006,5.03798,257,64,True,
22925,43.776,1.10132e+007,3.93422,257,6,True,
22997,115.567,4.17171e+006,3.58673,258,5,False,
23030,32.5128,1.48284e+007,3.83266,258,3,False,
23033,2706.05,178161,3.43469,259,2,False,
23034,52.7725,9.13567e+006,4.27927,259,2,False,
23285,139.582,3.45398e+006,4.14423,260,3,False,
23293,80.4781,5.99061e+006,4.04698,260,4,False,
23294,233.998,2.06033e+006,3.3411,261,2,False,
23298,149.615,3.22236e+006,4.59085,260,5,False,
23299,59.3572,8.12223e+006,4.84016,260,7,True,
23300,156.033,3.08981e+006,3.8057,261,4,False,
23301,40.2169,1.19878e+007,4.2513,261,6,True,
23528,82.1789,5.86662e+006,3.35603,262,10,True,
23581,2091.54,230506,3.8847,262,2,False,
23585,70.58,6.83072e+006,4.20434,262,9,True,
23586,112.322,4.29223e+006,4.25658,262,2,False,
23587,32.7289,1.47305e+007,3.37719,263,2,False,
23609,26.095,1.84753e+007,2.98481,264,3,False,
23869,52.9749,9.10077e+006,3.67168,264,4,False,
23879,873.982,551627,4.32391,264,2,False,
23880,72.3368,6.66483e+006,4.77761,264,2,False,
23881,7367.15,65440.8,5.14853,273,2,False,
23882,17.6429,2.73262e+007,3.41061,265,4,False,
23883,32.6486,1.47667e+007,3.82753,265,5,True,
24040,30.8524,1.56264e+007,2.91037,266,2,False,
24120,135.57,3.55619e+006,3.68129,266,7,True,
24144,3550.27,135796,3.58388,266,2,False,
24146,98.7765,4.88084e+006,3.46046,266,2,False,
24151,27.8858,1.72888e+007,3.77406,266,4,False,
24153,64.0674,7.52508e+006,3.73693,266,3,False,
24154,228.179,2.11287e+006,3.94858,266,2,False,
24157,50.8398,9.48297e+006,3.79269,266,2,False,
24158,91.5204,5.26781e+006,4.38084,266,18,True,
24160,29.2248,1.64967e+007,2.95401,267,2,False,
24161,27.1277,1.7772e+007,3.49602,267,2,False,
24162,107.922,4.46724e+006,4.83859,267,56,True,
24380,49.5141,9.73686e+006,4.06985,268,8,True,
24407,277.871,1.73502e+006,3.49342,268,2,False,
24420,70.5019,6.83828e+006,3.47117,268,2,False,
24430,378.726,1.27298e+006,3.92348,268,2,False,
24432,77.6066,6.21226e+006,4.88688,268,7,True,
24437,2384.69,202170,3.90351,270,2,False,
24439,235.17,2.05005e+006,4.07964,270,9,False,
24637,135.548,3.55675e+006,3.5951,271,3,False,
24657,49.711,9.6983e+006,3.10489,271,2,False,
24663,24.4849,1.96902e+007,3.16215,271,2,False,
24680,121.814,3.95777e+006,3.45295,271,7,True,
24716,32.6013,1.47881e+007,3.7532,271,5,True,
24718,79.9079,6.03335e+006,3.71206,272,11,True,
24720,193.158,2.49595e+006,3.97826,272,2,False,
24721,64.4374,7.48187e+006,3.24714,273,2,False,
24722,925.333,521015,3.00294,274,2,False,
24725,589.946,817214,3.44021,274,2,False,
24728,2247.26,214533,3.17337,274,2,False,
24729,268.777,1.79373e+006,2.80777,274,2,False,
24730,206.974,2.32934e+006,3.25965,274,2,False,
24731,240.576,2.004e+006,3.10703,274,2,False,
24735,275.579,1.74946e+006,3.14096,274,2,False,
24736,202.491,2.38091e+006,2.87608,274,2,False,
24737,438.429,1.09964e+006,2.42363,274,2,False,
24738,540.157,892541,2.91089,274,2,False,
24739,410.924,1.17324e+006,3.22807,274,2,False,
24742,84.5753,5.70039e+006,2.45438,274,2,False,
24743,417.864,1.15375e+006,2.62338,274,2,False,
24744,639.262,754170,3.05813,274,2,False,
24748,192.322,2.50679e+006,3.54642,274,2,False,
24750,342.356,1.40822e+006,2.65601,274,2,False,
24751,326.841,1.47507e+006,3.15932,274,2,False,
24753,553.145,871585,2.96438,274,2,False,
24754,354.213,1.36108e+006,3.25047,274,2,False,
24756,153.655,3.13764e+006,3.11846,274,2,False,
24758,794.529,606790,3.00672,274,2,False,
24759,377.347,1.27764e+006,2.81806,274,2,False,
24762,121.992,3.95201e+006,2.68177,274,2,False,
24763,215.142,2.2409e+006,2.82938,274,2,False,
24764,379.293,1.27108e+006,3.32032,274,2,False,
24765,1139.96,422922,3.07499,274,2,False,
24766,475.469,1.01397e+006,2.68567,274,2,False,
24767,379.433,1.27061e+006,3.02353,274,2,False,
24768,24.8088,1.94331e+007,2.58103,274,2,False,
24769,613.847,785395,2.88143,274,2,False,
24770,672.647,716739,2.77802,274,2,False,
24771,713.51,675691,2.87069,274,2,False,
24773,350.036,1.37732e+006,3.09976,274,2,False,
24774,626.338,769732,3.43193,274,2,False,
24775,432.599,1.11445e+006,2.8582,274,2,False,
24779,1300.81,370624,3.17417,274,2,False,
24780,352.716,1.36686e+006,3.14998,274,2,False,
24781,228.975,2.10552e+006,3.49862,274,2,False,
24782,296.044,1.62852e+006,2.75345,274,2,False,
24783,281.136,1.71487e+006,3.22125,274,2,False,
24785,402.539,1.19768e+006,3.37556,274,2,False,
24786,341.383,1.41223e+006,3.19194,274,2,False,
24787,561.221,859042,3.06748,274,2,False,
24788,515.914,934483,2.75102,274,2,False,
24789,19.1725,2.51461e+007,2.87983,274,2,False,
24790,253.57,1.9013e+006,2.90308,274,2,False,
24791,355.765,1.35514e+006,3.52393,274,2,False,
24792,370.588,1.30094e+006,3.15161,274,2,False,
24794,20.1379,2.39406e+007,2.54207,274,2,False,
24795,280.642,1.71789e+006,2.8642,274,2,False,
24796,45.4606,1.06051e+007,2.81522,274,2,False,
24798,455.365,1.05874e+006,2.6439,274,2,False,
24799,483.827,996457,3.08593,274,2,False,
24801,436.812,1.10371e+006,2.59036,274,2,False,
24802,575.599,837584,2.42868,274,2,False,
24807,385.275,1.25135e+006,3.19194,274,2,False,
24808,1995.79,241565,2.80259,274,2,False,
24813,384.34,1.25439e+006,2.7933,274,2,False,
24816,376.659,1.27997e+006,3.21668,274,2,False,
24818,272.06,1.77208e+006,3.14548,274,2,False,
24819,74.4561,6.47512e+006,2.86093,274,2,False,
24820,320.461,1.50444e+006,3.03046,274,2,False,
24821,487.434,989081,3.4469,274,2,False,
24822,281.652,1.71173e+006,2.74614,274,2,False,
24823,508.5,948107,3.23372,274,2,False,
24824,343.813,1.40225e+006,2.85711,274,2,False,
24826,73.4629,6.56266e+006,2.94001,274,2,False,
24827,398.702,1.20921e+006,2.75224,274,2,False,
24830,356.636,1.35183e+006,3.50293,274,2,False,
24831,1404.66,343223,3.08636,274,2,False,
24833,312.545,1.54254e+006,2.63915,274,2,False,
24834,599.242,804537,2.94953,274,2,False,
24837,453.946,1.06205e+006,3.30471,274,2,False,
24840,949.096,507970,2.94553,274,2,False,
24841,395.751,1.21822e+006,3.47206,274,2,False,
24845,297.157,1.62241e+006,3.60196,274,2,False,
24848,1087.22,443437,2.8642,274,2,False,
24849,60.2597,8.00057e+006,2.66732,274,2,False,
24850,736.855,654284,3.47354,274,2,False,
24851,128.987,3.73767e+006,3.23372,274,2,False,
24854,364.622,1.32222e+006,3.13185,274,2,False,
24858,456.793,1.05543e+006,3.20786,274,2,False,
24861,189.285,2.54701e+006,3.45476,274,2,False,
24862,474.437,1.01618e+006,3.10447,274,2,False,
24863,348.191,1.38462e+006,3.41265,274,2,False,
24864,175.64,2.74489e+006,3.42544,274,2,False,
24866,437.618,1.10167e+006,3.32991,274,2,False,
24869,241.664,1.99497e+006,3.19076,274,2,False,
24870,501.528,961287,3.25929,274,2,False,
24871,13287.5,36283.1,2.90829,274,2,False,
24873,1407.52,342525,3.16938,274,2,False,
24874,273.051,1.76565e+006,2.79563,274,2,False,
24875,393.497,1.2252e+006,3.36542,274,2,False,
24876,252.656,1.90818e+006,3.34514,274,2,False,
24877,283.584,1.70007e+006,3.21592,274,2,False,
24880,1005.62,479416,3.58678,274,2,False,
24881,743.193,648704,3.38658,274,2,False,
24883,349.018,1.38134e+006,3.5719,274,2,False,
24884,361.515,1.33359e+006,3.66096,274,2,False,
24886,280.509,1.71871e+006,3.8156,274,2,False,
24887,215.094,2.2414e+006,3.45204,274,2,False,
24888,341.296,1.41259e+006,3.83225,274,2,False,
24889,814.311,592049,3.78515,274,2,False,
24890,265.121,1.81846e+006,3.34715,274,2,False,
24892,77.3277,6.23466e+006,3.2673,274,2,False,
24893,107.298,4.49321e+006,3.52224,274,2,False,
24894,57.8203,8.33811e+006,2.92734,274,2,False,
24895,692.878,695811,3.13351,274,2,False,
24896,1125.46,428370,3.73822,274,2,False,
24898,309.786,1.55627e+006,3.20051,274,2,False,
24900,316.479,1.52336e+006,3.74454,274,2,False,
24901,10.6767,4.51556e+007,3.3535,274,2,False,
24902,1123.31,429189,3.36344,274,2,False,
24904,241.783,1.99398e+006,3.34547,274,2,False,
24909,474.925,1.01513e+006,3.30715,274,2,False,
24911,1850.5,260532,3.65728,274,2,False,
24912,294.664,1.63614e+006,3.52869,274,2,False,
24913,150.921,3.19446e+006,3.59858,274,2,False,
24915,4749.96,101498,2.69921,274,2,False,
24916,336.302,1.43357e+006,3.22087,274,2,False,
24917,237.388,2.0309e+006,3.39428,274,2,False,
24921,216.174,2.2302e+006,3.48119,274,2,False,
24922,310.587,1.55226e+006,2.99296,274,2,False,
24923,184.441,2.61391e+006,3.29699,274,2,False,
24926,286.465,1.68297e+006,3.51603,274,2,False,
24927,302.873,1.5918e+006,3.24306,274,2,False,
24928,144.225,3.34278e+006,2.81806,274,2,False,
24929,612.422,787222,4.02476,274,2,False,
24931,170.991,2.81951e+006,3.79569,274,2,False,
24933,29.8623,1.61445e+007,3.44143,274,2,False,
24934,125.973,3.82711e+006,3.36968,274,2,False,
24935,394.109,1.2233e+006,3.96805,274,2,False,
24936,509.541,946169,3.4242,274,2,False,
24937,271.408,1.77634e+006,3.90197,274,2,False,
24938,40.6498,1.18601e+007,3.54752,274,2,False,
24939,645.545,746830,3.65013,274,2,False,
24940,268.742,1.79396e+006,3.93322,274,2,False,
24942,1445.23,333588,3.9517,274,2,False,
24944,240.149,2.00756e+006,3.87407,274,2,False,
24946,98.9659,4.8715e+006,3.43193,274,2,False,
24948,726.719,663409,3.54119,274,2,False,
24949,398.276,1.2105e+006,3.9037,274,2,False,
24950,187.918,2.56555e+006,3.41453,274,2,False,
24951,92.7813,5.19622e+006,3.59047,274,2,False,
24953,882.856,546083,3.5633,274,2,False,
24955,145.629,3.31056e+006,3.50922,274,2,False,
24956,419.94,1.14805e+006,3.7782,274,2,False,
24957,1232.99,391009,3.57671,274,2,False,
24959,171.956,2.8037e+006,3.43807,274,2,False,
24960,554.423,869575,3.50178,274,2,False,
24961,27.1583,1.77519e+007,3.68659,274,2,False,
24962,443.755,1.08644e+006,3.22429,274,2,False,
24964,766.811,628724,3.64442,274,2,False,
24966,371.069,1.29925e+006,4.02561,274,2,False,
24967,253.191,1.90415e+006,3.80506,274,2,False,
24971,98.4659,4.89624e+006,3.31929,274,2,False,
24972,750.004,642813,3.34447,274,2,False,
24973,1512,318858,3.77668,274,2,False,
24974,395.08,1.22029e+006,3.61972,274,2,False,
24975,184.124,2.61841e+006,3.61845,274,2,False,
24976,173.79,2.7741e+006,3.42047,274,2,False,
24977,291.702,1.65276e+006,3.53926,274,2,False,
24978,364.128,1.32402e+006,3.46613,274,2,False,
24979,65.8889,7.31705e+006,3.35583,274,2,False,
24980,255.35,1.88804e+006,4.04715,274,2,False,
24984,2401.5,200755,3.85307,274,2,False,
24985,249.689,1.93085e+006,3.56303,274,2,False,
24986,205.892,2.34158e+006,3.75306,274,2,False,
24988,355.013,1.35801e+006,3.63291,274,2,False,
24989,98.9587,4.87185e+006,3.79825,274,2,False,
24990,87.0243,5.53998e+006,3.7914,274,2,False,
24991,389.665,1.23725e+006,4.10329,274,2,False,
24992,275.959,1.74704e+006,3.77994,274,2,False,
24994,330.468,1.45888e+006,3.93248,274,2,False,
24995,1069.21,450904,3.60843,274,2,False,
24998,92.3375,5.2212e+006,3.79676,274,2,False,
25001,665.253,724705,3.53315,274,2,False,
25002,227.108,2.12284e+006,3.83348,274,2,False,
25003,468.678,1.02866e+006,4.13488,274,2,False,
25005,286.563,1.6824e+006,3.95845,274,2,False,
25006,649.941,741778,3.91192,274,2,False,
25008,26449.4,18227.7,4.25307,274,2,False,
25009,50.5463,9.53803e+006,3.85125,274,2,False,
25010,84.2402,5.72307e+006,3.73322,274,2,False,
25011,102.675,4.69552e+006,3.75463,274,2,False,
25012,94.3807,5.10816e+006,3.90811,274,2,False,
25106,146.485,3.2912e+006,5.11612,264,9,True,
25107,182.628,2.63986e+006,3.14411,276,3,False,
25108,85.255,5.65494e+006,3.56654,276,8,True,
25109,108.108,4.45956e+006,2.97173,276,2,False,
25110,564.334,854304,3.05813,278,2,False,
25111,108.606,4.43908e+006,3.3217,276,2,False,
25112,26.0241,1.85256e+007,3.04416,276,2,False,
25113,88.6831,5.43635e+006,4.87625,276,5,True,
25119,79.639,6.05372e+006,2.79097,277,2,False,
25312,28.5226,1.69028e+007,3.29263,277,3,False,
25373,64.7751,7.44287e+006,4.05411,277,2,False,
25374,38.1969,1.26218e+007,3.53981,277,2,False,
25379,20.3397,2.3703e+007,3.46464,277,2,False,
25381,149.252,3.2302e+006,3.70057,277,2,False,
25385,226.084,2.13245e+006,4.0457,277,3,False,
25389,140.434,3.433e+006,2.60102,279,2,False,
25390,112.748,4.27602e+006,3.85863,279,9,True,
25394,67.576,7.13437e+006,3.1019,279,2,False,
25395,88.857,5.42571e+006,4.39744,279,20,True,
25397,171.377,2.81317e+006,2.68956,280,2,False,
25399,29.2501,1.64824e+007,3.34234,280,3,False,
25400,66.4931,7.25056e+006,2.75729,280,3,False,
25402,39.1589,1.23117e+007,3.17098,280,4,False,
25404,125.147,3.85237e+006,4.05758,276,2,False,
25405,18.089,2.66522e+007,2.71531,281,3,False,
25409,184.039,2.61961e+006,3.46016,281,2,False,
25410,760.2,634191,2.79097,284,2,False,
25412,78.2847,6.15845e+006,4.25142,281,36,True,
25416,269.397,1.7896e+006,2.75708,282,2,False,
25418,325.129,1.48283e+006,3.22882,282,2,False,
25419,387.722,1.24345e+006,3.36377,282,2,False,
25421,736.956,654194,2.94953,282,2,False,
25422,357.151,1.34988e+006,3.39588,282,2,False,
25423,233.101,2.06825e+006,3.09373,282,2,False,
25425,378.467,1.27386e+006,2.63847,282,2,False,
25426,246.372,1.95684e+006,2.81121,282,2,False,
25427,195.032,2.47196e+006,2.68242,282,2,False,
25428,87.3466,5.51953e+006,3.01889,282,2,False,
25429,323.022,1.49251e+006,3.27742,282,2,False,
25430,342.292,1.40848e+006,2.68567,282,2,False,
25431,22.8872,2.10647e+007,2.93344,282,2,False,
25434,417.212,1.15556e+006,3.20439,282,2,False,
25436,217.793,2.21363e+006,2.72327,282,2,False,
25437,60.3696,7.98602e+006,2.61575,282,2,False,
25439,406.704,1.18541e+006,3.00483,282,2,False,
25440,136.318,3.53667e+006,2.78157,282,2,False,
25441,303.519,1.58841e+006,3.28386,282,2,False,
25442,680.907,708044,2.95103,282,2,False,
25443,477.344,1.00999e+006,2.63369,282,2,False,
25445,239.003,2.01718e+006,3.14793,282,2,False,
25446,252.277,1.91104e+006,2.70433,282,2,False,
25447,154.701,3.11641e+006,3.17098,282,2,False,
25448,19.9813,2.41282e+007,2.69601,282,2,False,
25450,265.661,1.81476e+006,3.47058,282,2,False,
25453,19.0919,2.52522e+007,2.99009,282,2,False,
25454,81.7943,5.8942e+006,2.52924,282,2,False,
25455,148.041,3.25662e+006,2.50153,282,2,False,
25457,624.662,771797,2.87285,282,2,False,
25458,674.251,715034,2.88782,282,2,False,
25459,75.4959,6.38594e+006,2.94753,282,2,False,
25460,728.45,661833,2.95797,282,2,False,
25461,25.2977,1.90575e+007,3.04128,282,6,True,
25462,50.5865,9.53044e+006,3.15242,282,2,False,
25466,359.595,1.34071e+006,2.63438,282,2,False,
25469,154.177,3.12701e+006,3.05184,282,2,False,
25472,668.211,721498,3.02261,282,2,False,
25473,592.317,813943,3.27993,282,2,False,
25475,1097.87,439133,2.54057,282,2,False,
25476,520.816,925687,3.41359,282,2,False,
25477,289.286,1.66656e+006,2.93698,282,2,False,
25481,623.962,772663,2.97708,282,2,False,
25485,257.77,1.87032e+006,3.24082,282,2,False,
25486,330.454,1.45894e+006,2.75345,282,2,False,
25487,127.976,3.76721e+006,2.77089,282,2,False,
25488,466.745,1.03292e+006,2.78452,282,2,False,
25489,314.156,1.53463e+006,2.65869,282,2,False,
25491,57.7795,8.344e+006,2.66068,282,2,False,
25500,630.525,764620,3.15486,282,2,False,
25501,301.306,1.60008e+006,3.18329,282,2,False,
25504,404.009,1.19332e+006,3.31791,282,2,False,
25505,256.006,1.88321e+006,3.16456,282,2,False,
25506,501.269,961784,2.84666,282,2,False,
25507,748.492,644111,2.71825,282,2,False,
25508,276.716,1.74227e+006,2.60031,282,2,False,
25509,491.89,980121,3.04552,282,2,False,
25511,47.4826,1.01534e+007,2.88409,282,2,False,
25513,330.601,1.45829e+006,3.22467,282,2,False,
25514,899.278,536110,2.96192,282,2,False,
25515,497.661,968757,2.88303,282,2,False,
25516,372.447,1.29445e+006,3.1134,282,2,False,
25517,385.222,1.25152e+006,2.83722,282,2,False,
25518,153.316,3.14456e+006,2.7933,282,2,False,
25519,516.693,933074,3.40129,282,2,False,
25520,432.851,1.11381e+006,3.32135,282,2,False,
25522,989.479,487239,3.29699,282,2,False,
25523,460.436,1.04708e+006,3.36047,282,2,False,
25527,382.161,1.26154e+006,3.72222,282,2,False,
25529,1699.92,283609,3.73458,282,2,False,
25530,1495.15,322452,2.92479,282,2,False,
25531,366.622,1.31501e+006,3.02028,282,2,False,
25532,499.315,965547,3.56114,282,2,False,
25533,360.677,1.33669e+006,3.34009,282,2,False,
25538,295.385,1.63215e+006,3.34682,282,2,False,
25539,280.916,1.71622e+006,2.9727,282,2,False,
25540,842.885,571979,3.28636,282,2,False,
25542,332.785,1.44872e+006,2.94653,282,2,False,
25544,294.156,1.63897e+006,3.59335,282,2,False,
25545,91726.5,5255.98,3.20206,282,2,False,
25547,203.996,2.36334e+006,2.93294,282,2,False,
25549,689.934,698781,3.63441,282,2,False,
25550,293.612,1.642e+006,3.21362,282,2,False,
25552,24.5907,1.96055e+007,2.84721,282,2,False,
25553,209.457,2.30172e+006,3.03505,282,2,False,
25554,194.503,2.47868e+006,3.2702,282,2,False,
25556,332.238,1.45111e+006,3.44963,282,2,False,
25557,477.291,1.0101e+006,3.36607,282,2,False,
25558,398.889,1.20864e+006,3.36804,282,2,False,
25559,237.091,2.03345e+006,3.10018,282,2,False,
25560,20.4685,2.35539e+007,3.31237,282,2,False,
25563,208.388,2.31353e+006,3.39843,282,2,False,
25564,379.705,1.2697e+006,3.05902,282,2,False,
25565,18.4013,2.61999e+007,2.89046,282,2,False,
25569,148.209,3.25291e+006,3.53204,282,2,False,
25570,753.715,639648,3.38173,282,2,False,
25571,34.994,1.3777e+007,3.24788,282,2,False,
25572,375.25,1.28478e+006,3.79097,282,2,False,
25573,387.039,1.24564e+006,3.41579,282,2,False,
25575,1094.72,440399,3.59414,282,2,False,
25576,70724,6816.81,2.86039,282,2,False,
25578,330.007,1.46091e+006,3.19311,282,2,False,
25579,199.453,2.41717e+006,3.60066,282,2,False,
25582,150.782,3.1974e+006,3.55353,282,2,False,
25583,17.6423,2.73271e+007,3.23409,282,2,False,
25584,446.159,1.08058e+006,3.64939,282,2,False,
25585,422.719,1.1405e+006,3.59361,282,2,False,
25586,5207.34,92583.2,3.40856,282,2,False,
25587,514.754,936589,3.3384,282,2,False,
25588,916.889,525813,3.5035,282,2,False,
25590,146.483,3.29126e+006,3.38593,282,2,False,
25593,337.918,1.42671e+006,3.70245,282,2,False,
25594,272.769,1.76748e+006,3.79526,282,2,False,
25596,91726.5,5255.98,3.03961,282,2,False,
25597,167.174,2.8839e+006,3.11467,282,2,False,
25599,433.054,1.11328e+006,3.59754,282,2,False,
25602,777.212,620310,3.62304,282,2,False,
25603,61.9183,7.78626e+006,3.28351,282,2,False,
25604,343.95,1.40169e+006,3.35782,282,2,False,
25605,126.281,3.81779e+006,3.43439,282,2,False,
25606,35.1299,1.37237e+007,3.08984,282,2,False,
25607,482.938,998290,3.90331,282,2,False,
25608,58.8516,8.192e+006,3.04461,282,2,False,
25609,414.239,1.16385e+006,3.78601,282,2,False,
25610,6825.98,70629,3.87644,282,2,False,
25611,360.489,1.33738e+006,3.69206,282,2,False,
25614,1096.55,439662,3.62507,282,2,False,
25615,176.246,2.73545e+006,3.71304,282,3,False,
25616,778.455,619319,3.59754,282,2,False,
25618,338.743,1.42324e+006,3.39906,282,2,False,
25619,367.951,1.31026e+006,3.36245,282,2,False,
25620,60.185,8.01051e+006,3.61101,282,2,False,
25621,301.176,1.60076e+006,3.65384,282,2,False,
25623,220.508,2.18637e+006,3.13476,282,2,False,
25624,165.878,2.90642e+006,3.70339,282,2,False,
25625,246.938,1.95236e+006,3.59309,282,2,False,
25626,58.4924,8.24231e+006,3.46404,282,2,False,
25627,91.884,5.24697e+006,3.52757,282,2,False,
25628,450.452,1.07029e+006,3.99786,282,2,False,
25629,21.4441,2.24823e+007,3.6842,282,2,False,
25633,94.6472,5.09378e+006,2.95946,282,2,False,
25634,3054.25,157850,3.62329,282,2,False,
25635,108.965,4.42448e+006,3.44538,282,2,False,
25636,79.7253,6.04717e+006,3.59152,282,2,False,
25639,109.59,4.39922e+006,3.33603,282,2,False,
25640,239.221,2.01534e+006,3.33975,282,2,False,
25641,4732.38,101875,3.97379,282,2,False,
25642,320.471,1.50439e+006,3.68132,282,2,False,
25644,388.09,1.24227e+006,3.95079,282,2,False,
25645,68.115,7.07792e+006,3.55816,282,2,False,
25646,529.924,909776,4.09142,282,2,False,
25647,730.306,660151,3.63064,282,2,False,
25648,115.636,4.16923e+006,3.71598,282,2,False,
25651,464.029,1.03897e+006,3.57003,282,2,False,
25653,15.1257,3.18737e+007,3.78601,282,2,False,
25654,551.724,873828,3.71992,282,2,False,
25655,1661.29,290204,3.55951,282,2,False,
25656,668.253,721452,3.4472,282,2,False,
25657,130.587,3.6919e+006,3.79932,282,2,False,
25659,1178.58,409063,3.43408,282,2,False,
25660,85.0395,5.66927e+006,3.82104,282,2,False,
25662,1257.12,383507,3.74477,282,2,False,
25663,101.335,4.75761e+006,3.94106,282,5,True,
25666,584.569,824732,3.79355,282,2,False,
25667,62.5618,7.70618e+006,3.8858,282,6,True,
25668,924.424,521527,4.26545,282,2,False,
25669,2150.44,224192,4.56375,282,2,False,
25670,154.503,3.12041e+006,5.01299,282,30,True,
25671,196.039,2.45927e+006,5.06287,282,2,False,
25769,55.3993,8.70249e+006,3.62786,284,4,False,
25770,46.5857,1.03489e+007,3.65581,284,4,False,
25771,121.179,3.97852e+006,4.23569,284,5,False,
25772,70.6617,6.82282e+006,5.0948,284,6,True,
25773,197.156,2.44534e+006,3.9676,285,4,False,
25774,821.84,586626,3.83883,285,3,False,
25777,31.8157,1.51533e+007,4.05422,285,3,False,
25778,89.5276,5.38507e+006,4.74004,285,12,True,
25779,86.4203,5.57869e+006,2.96684,286,2,False,
25782,107.529,4.48356e+006,3.05992,286,2,False,
25784,140.292,3.43648e+006,2.96586,286,2,False,
25785,72.2272,6.67494e+006,3.46732,286,2,False,
25787,472.778,1.01974e+006,2.54506,286,2,False,
25790,182.897,2.63598e+006,3.13351,286,2,False,
25791,159.927,3.01458e+006,2.8361,286,2,False,
25792,113.453,4.24943e+006,2.63301,286,2,False,
25795,95.1587,5.0664e+006,2.86799,286,2,False,
25796,69.8102,6.90604e+006,3.09804,286,2,False,
25797,284.44,1.69495e+006,2.87069,286,2,False,
25799,71.0869,6.78202e+006,2.53152,286,2,False,
25801,147.21,3.275e+006,3.22542,286,2,False,
25802,89.3428,5.39621e+006,2.9795,286,2,False,
25803,90.8784,5.30502e+006,3.25929,286,2,False,
25806,199.434,2.4174e+006,2.86365,286,2,False,
25808,97.9551,4.92177e+006,2.99392,286,2,False,
25809,92.9132,5.18885e+006,3.12894,286,2,False,
25810,117.743,4.09462e+006,2.83443,286,2,False,
25811,125.336,3.84655e+006,3.08767,286,2,False,
25813,85.5891,5.63287e+006,2.62269,286,2,False,
25815,11.7549,4.10139e+007,2.63983,286,2,False,
25818,125.497,3.84162e+006,2.55028,286,2,False,
25819,130.057,3.70694e+006,2.74797,286,2,False,
25822,124.118,3.8843e+006,3.02908,286,2,False,
25823,44.5651,1.08182e+007,2.9304,286,2,False,
25824,47.9086,1.00632e+007,2.82487,286,2,False,
25827,168.032,2.86917e+006,3.1134,286,2,False,
25828,46.2159,1.04317e+007,2.7357,286,2,False,
