Particle ID,Size/nm,Diffusion coefficient/nm^2 s^-1,Ln(Adjusted intensity)/AU,Start frame,Tracklength,Included in distribution?,
1734,132.21,3.51366e+006,2.77433,427,2,False,
1735,67.2184,6.91094e+006,2.50055,427,5,True,
1736,124.272,3.73811e+006,3.1673,427,9,True,
1738,87.2157,5.32636e+006,3.29049,428,12,True,
1739,710.246,654059,3.20877,428,3,False,
1741,152.895,3.0383e+006,3.45919,430,3,False,
1742,127.937,3.63103e+006,4.28567,410,18,True,
1747,286.507,1.6214e+006,2.65476,431,2,False,
1748,47.672,9.74455e+006,4.58143,431,4,False,
1749,75.0481,6.18993e+006,3.99946,431,9,True,
1750,156.592,2.96657e+006,2.82146,432,10,True,
1751,38.5127,1.20621e+007,3.38207,432,3,False,
1753,104.344,4.45204e+006,2.93343,433,4,False,
1754,39.9897,1.16166e+007,3.24284,433,6,True,
1755,138.573,3.35234e+006,5.89124,433,14,True,
1759,273.522,1.69837e+006,2.1895,434,2,False,
1761,665.119,698435,2.57467,435,2,False,
1762,270.761,1.71569e+006,3.94408,435,15,True,
1763,154.927,2.99846e+006,5.26269,435,14,True,
1764,87.5621,5.30529e+006,3.06044,436,2,False,
1765,115.822,4.01084e+006,4.93376,436,15,True,
1767,64.8338,7.16513e+006,4.50214,436,2,False,
1768,27.2837,1.70264e+007,2.60613,437,2,False,
1771,125.07,3.71426e+006,2.77205,437,2,False,
1773,948.944,489536,2.61863,438,3,False,
1776,133.451,3.481e+006,3.87279,438,13,True,
1777,66.9685,6.93673e+006,2.63271,438,2,False,
1780,54.9196,8.45858e+006,4.46925,438,2,False,
1781,108.046,4.29948e+006,3.58984,420,15,True,
1783,71.4309,6.50338e+006,2.43146,439,2,False,
1784,72.4834,6.40895e+006,2.51526,439,4,False,
1785,410.416,1.13188e+006,2.52869,439,3,False,
1786,110.781,4.19335e+006,5.49698,439,45,True,
1788,34.3466,1.35251e+007,2.84888,440,3,False,
1790,100.217,4.63538e+006,3.81498,440,10,True,
1791,112.54,4.1278e+006,3.04667,441,2,False,
1792,99.0825,4.68844e+006,3.53912,441,6,True,
1796,151.595,3.06436e+006,2.35482,442,2,False,
1798,81.1673,5.72327e+006,2.59938,442,2,False,
1799,215.843,2.15222e+006,3.64452,442,5,False,
1801,471.075,986132,3.56009,446,2,False,
1803,156.706,2.96443e+006,4.68557,443,19,True,
1804,448.96,1.03471e+006,2.5086,444,2,False,
1806,58.929,7.88309e+006,3.14622,444,8,True,
1807,93.954,4.94436e+006,2.52041,444,2,False,
1810,88.1096,5.27232e+006,2.99918,445,16,True,
1811,148.754,3.12288e+006,2.62084,446,2,False,
1812,245.462,1.89252e+006,2.88689,446,3,False,
1813,87.0371,5.33729e+006,2.8286,446,2,False,
1816,281.197,1.65201e+006,2.75246,446,2,False,
1819,58.5126,7.93918e+006,3.01048,447,6,True,
1822,244.002,1.90385e+006,2.3285,452,2,False,
1823,128.87,3.60472e+006,2.59189,448,8,True,
1824,95.3311,4.87294e+006,3.54726,448,14,True,
1826,77.2913,6.01028e+006,3.69919,448,6,True,
1827,216.382,2.14686e+006,5.97853,448,3,False,
1828,184.662,2.51564e+006,3.16045,443,3,False,
1829,185.841,2.49967e+006,2.93875,460,2,False,
1830,99.2388,4.68106e+006,3.09159,449,2,False,
1835,87.2063,5.32694e+006,4.21019,450,34,True,
1836,166.251,2.79422e+006,4.50698,450,3,False,
1837,40.5279,1.14623e+007,2.51304,451,2,False,
1838,116.865,3.97502e+006,2.87475,451,5,False,
1839,54.3812,8.54234e+006,2.52626,451,2,False,
1841,130.42,3.5619e+006,6.12849,451,46,True,
1843,990.17,469154,3.28743,452,2,False,
1845,96.0787,4.83502e+006,3.31027,452,11,True,
1846,152.894,3.03833e+006,3.08896,452,12,True,
1847,154.718,3.0025e+006,3.10966,452,14,True,
1849,85.456,5.43604e+006,4.47692,452,14,True,
1852,89.0722,5.21535e+006,5.29369,454,65,True,
1853,80.8667,5.74455e+006,2.70016,447,5,True,
1856,180.832,2.56892e+006,2.63795,455,3,False,
1857,88.1473,5.27007e+006,2.93294,456,2,False,
1858,134.966,3.44191e+006,3.54194,455,6,False,
1860,16.181,2.87092e+007,4.28452,455,2,False,
1861,331.504,1.40132e+006,4.46212,455,4,False,
1864,214.663,2.16405e+006,3.10182,457,5,False,
1866,71.6189,6.48631e+006,3.25024,458,7,True,
1867,59.9817,7.74474e+006,2.32494,458,2,False,
1869,144.955,3.20474e+006,2.80717,458,3,False,
1872,143.637,3.23415e+006,2.53353,459,2,False,
1877,111.343,4.17217e+006,3.68978,460,22,True,
1878,83.6582,5.55286e+006,4.71546,460,13,True,
1880,195.096,2.3811e+006,2.52626,461,4,False,
1881,79.0816,5.87421e+006,3.45038,461,14,True,
1882,53.2769,8.7194e+006,2.73801,461,3,False,
1884,146.28,3.1757e+006,3.42734,462,29,True,
1885,132.012,3.51894e+006,3.03995,449,11,True,
1886,91.6275,5.0699e+006,2.72653,463,2,False,
1887,160.683,2.89105e+006,4.32592,463,53,True,
1888,44.5738,1.04219e+007,2.36172,464,2,False,
1891,108.982,4.26257e+006,2.60073,465,2,False,
1892,142.112,3.26885e+006,2.94164,465,3,False,
1893,170.395,2.72626e+006,3.80301,465,6,False,
1895,164.823,2.81844e+006,3.05873,481,2,False,
1896,140.259,3.31202e+006,2.97106,466,2,False,
1899,123.689,3.75572e+006,4.46492,467,9,True,
1900,251.806,1.84484e+006,2.7121,467,4,False,
1901,1469.96,316025,2.89533,467,2,False,
1902,102.455,4.53409e+006,3.8398,467,20,True,
1903,173.025,2.68483e+006,2.47539,467,2,False,
1904,73.2402,6.34272e+006,2.6314,467,2,False,
1906,126.527,3.67149e+006,4.59976,471,2,False,
1907,170.755,2.72051e+006,6.08019,467,4,False,
1909,120.844,3.84415e+006,3.13664,468,5,False,
1910,138.137,3.3629e+006,2.53642,468,2,False,
1911,62.7841,7.39904e+006,3.474,468,4,False,
1912,490.857,946390,4.03511,474,2,False,
1914,227.566,2.04135e+006,2.96135,469,3,False,
1915,209.907,2.21309e+006,3.07319,469,2,False,
1918,142.652,3.25646e+006,2.63096,470,3,False,
1921,1381.97,336145,2.7384,470,2,False,
1924,110.47,4.20515e+006,2.83505,471,2,False,
1925,27.1673,1.70993e+007,3.34802,471,3,False,
1926,200.559,2.31624e+006,6.18796,471,14,True,
1931,61.3008,7.57807e+006,2.50513,473,3,False,
1932,231.993,2.0024e+006,2.42986,473,3,False,
1934,245.206,1.8945e+006,4.35184,467,4,False,
1935,60.7191,7.65068e+006,3.15812,474,2,False,
1939,137.143,3.38728e+006,2.98683,474,5,False,
1941,136.872,3.394e+006,3.85211,474,3,False,
1942,424.496,1.09434e+006,4.73988,474,2,False,
1944,252.826,1.8374e+006,2.95408,475,2,False,
1946,55.871,8.31455e+006,4.11692,475,8,True,
1947,104.868,4.42978e+006,3.60743,475,9,True,
1948,221.838,2.09406e+006,2.71331,480,2,False,
1951,132.702,3.50063e+006,3.81307,476,12,True,
1952,117.868,3.9412e+006,3.30673,469,5,False,
1955,73.6748,6.3053e+006,3.16969,477,2,False,
1956,307.113,1.51261e+006,3.33883,477,5,False,
1957,80.5914,5.76416e+006,4.41352,477,9,True,
1958,127.211,3.65175e+006,3.64615,477,9,True,
1959,191.201,2.4296e+006,4.73877,477,2,False,
1960,152.518,3.04582e+006,3.91018,477,18,True,
1961,93.918,4.94625e+006,4.42766,477,11,True,
1963,86.9162,5.34471e+006,2.57328,478,2,False,
1967,198.793,2.33682e+006,3.66621,478,28,True,
1968,63.8943,7.27048e+006,3.75575,479,9,True,
1974,275.092,1.68868e+006,3.03796,480,2,False,
1980,260.414,1.78386e+006,2.51403,482,3,False,
1981,91.9984,5.04946e+006,3.41074,482,5,True,
1982,175.281,2.65027e+006,2.67382,482,2,False,
1983,132.408,3.50841e+006,5.58825,482,51,True,
1985,444.246,1.04569e+006,3.72475,475,5,False,
1986,275.245,1.68774e+006,2.92023,483,2,False,
1987,111.882,4.15206e+006,3.15424,483,4,False,
1990,56.4839,8.22434e+006,3.39331,483,11,True,
1992,192.686,2.41088e+006,5.31969,483,37,True,
1993,209.838,2.21381e+006,3.27145,466,15,True,
1994,17318.5,26823.5,2.84146,484,2,False,
1995,135.87,3.41901e+006,3.04145,484,2,False,
1998,103.057,4.50765e+006,4.03368,484,14,True,
1999,140.147,3.31469e+006,2.61863,485,3,False,
2000,229.397,2.02506e+006,3.86698,485,9,False,
2003,30.5674,1.51973e+007,4.42538,485,3,False,
2007,160.893,2.88728e+006,3.63487,486,3,False,
2008,129.504,3.58709e+006,4.13199,486,20,True,
2009,219.437,2.11698e+006,5.83067,486,34,True,
2010,487.552,952806,3.08285,487,4,False,
2012,173.419,2.67873e+006,3.75764,487,4,False,
2013,36.1107,1.28644e+007,2.9544,488,3,False,
2014,269.801,1.7218e+006,2.64704,488,2,False,
2015,107.127,4.33639e+006,2.48303,488,2,False,
2016,237.406,1.95674e+006,3.6407,488,5,False,
2017,371.24,1.25133e+006,3.83307,488,2,False,
2018,147.397,3.15163e+006,5.28383,488,8,True,
2019,159.52,2.91212e+006,5.60952,488,18,True,
2020,141.858,3.2747e+006,2.77774,489,2,False,
2023,145.384,3.19528e+006,3.48268,489,7,True,
2024,140.273,3.31171e+006,3.72782,491,2,False,
2026,180.63,2.57178e+006,4.431,489,13,True,
2029,121.992,3.80797e+006,2.52187,490,2,False,
2030,121.189,3.83321e+006,3.98334,490,13,True,
2032,200.344,2.31872e+006,3.81394,490,4,False,
2036,59.9547,7.74822e+006,2.97634,491,3,False,
2038,94.1934,4.93179e+006,3.70359,492,14,True,
2039,99.4811,4.66965e+006,2.7749,492,4,False,
2041,105.866,4.38803e+006,2.91629,492,2,False,
2042,750.032,619363,2.85415,492,2,False,
2043,170.556,2.72369e+006,3.13273,492,3,False,
2044,1553.31,299066,3.62682,492,2,False,
2046,115.66,4.01646e+006,2.63096,493,3,False,
2050,38.9791,1.19177e+007,3.4936,493,2,False,
2053,67.0925,6.92391e+006,3.70848,493,3,False,
2054,551.318,842603,3.2364,489,2,False,
2056,837.307,554805,3.19691,494,3,False,
2060,129.944,3.57493e+006,3.68415,494,20,True,
2064,106.439,4.36438e+006,4.893,494,6,True,
2066,132.835,3.49713e+006,3.61226,495,9,True,
2068,72.1697,6.43681e+006,2.87341,495,4,False,
2069,152.034,3.05552e+006,4.09869,495,13,True,
2070,462.373,1.00469e+006,3.97047,497,2,False,
2072,271.779,1.70926e+006,3.67085,496,8,False,
2073,242.555,1.91521e+006,3.21612,496,2,False,
2074,31.097,1.49385e+007,2.66116,497,2,False,
2077,176.441,2.63284e+006,3.21612,507,2,False,
2078,112.657,4.12352e+006,3.38157,497,15,True,
2079,123.137,3.77257e+006,3.71155,497,10,True,
2083,148.386,3.13063e+006,2.57467,498,2,False,
2084,193.134,2.40528e+006,2.76594,498,3,False,
2086,125.045,3.71499e+006,4.23469,498,6,True,
2087,78.0407,5.95256e+006,3.55833,499,5,True,
2088,135.251,3.43467e+006,3.34759,499,4,False,
2090,191.642,2.42402e+006,3.84172,499,2,False,
2091,618.091,751576,3.20286,495,2,False,
2094,1449.31,320526,3.02918,500,2,False,
2095,230.755,2.01314e+006,2.46459,500,2,False,
2096,82.064,5.66073e+006,3.46611,500,19,True,
2100,47.6103,9.75718e+006,3.41665,501,7,True,
2101,81.5508,5.69636e+006,4.24686,501,6,True,
2102,117.035,3.96925e+006,5.06047,501,8,True,
2103,35.5728,1.30589e+007,2.75479,502,2,False,
2104,368.168,1.26177e+006,3.10231,502,2,False,
2105,438.298,1.05988e+006,3.41819,502,2,False,
2106,102.349,4.5388e+006,2.47077,503,2,False,
2107,134.047,3.46552e+006,3.75328,503,9,True,
2108,59.1749,7.85033e+006,3.21597,503,10,True,
2109,103.103,4.50559e+006,4.19532,503,9,True,
2110,164.687,2.82076e+006,4.66766,503,10,True,
2111,197.306,2.35443e+006,4.22359,504,19,True,
2114,238.226,1.95001e+006,3.00084,504,3,False,
2115,332.04,1.39905e+006,5.2031,504,2,False,
2116,1041.8,445903,3.32159,505,2,False,
2118,88.7909,5.23187e+006,3.77954,505,2,False,
2119,2386.32,194669,3.53328,505,3,False,
2122,178.882,2.59692e+006,3.83518,506,3,False,
2123,107.098,4.33753e+006,5.5164,506,27,True,
2125,113.844,4.08051e+006,2.80128,507,5,False,
2126,33.8097,1.37399e+007,2.52626,507,4,False,
2127,3367.19,137961,2.72653,507,2,False,
2128,93.9861,4.94267e+006,3.29557,507,6,True,
2129,29.7003,1.5641e+007,3.12821,508,2,False,
2130,35.5007,1.30854e+007,2.84888,508,2,False,
2131,98.4512,4.7185e+006,2.63206,508,4,False,
2133,90.076,5.15722e+006,3.1359,508,6,True,
2134,299.465,1.55124e+006,3.53168,508,2,False,
2135,401.115,1.15813e+006,3.39091,508,2,False,
2137,209.932,2.21282e+006,3.39177,509,5,False,
2138,135.611,3.42555e+006,3.25318,509,5,False,
2139,165.756,2.80258e+006,3.24241,497,10,True,
2142,137.435,3.3801e+006,2.54886,510,3,False,
2143,78.6051,5.90982e+006,3.25699,510,2,False,
2144,71.4518,6.50148e+006,3.79151,510,9,True,
2145,42.2572,1.09932e+007,3.88651,510,2,False,
2146,252.198,1.84198e+006,2.33735,511,2,False,
2147,140.385,3.30905e+006,2.6637,511,3,False,
2153,226.998,2.04646e+006,6.19273,512,100,True,
2154,246.124,1.88743e+006,2.98982,513,8,False,
2156,130.788,3.55188e+006,4.14166,513,4,False,
2158,103.822,4.47441e+006,3.30432,513,3,False,
2159,89.1876,5.2086e+006,3.77369,513,2,False,
2160,129.002,3.60104e+006,3.59626,513,2,False,
2161,124.242,3.739e+006,3.81836,514,2,False,
2162,45.0287,1.03166e+007,5.87138,513,2,False,
2165,61.3304,7.57442e+006,2.84719,514,5,True,
2167,70.7234,6.56844e+006,3.77935,514,30,True,
2168,50.2955,9.23627e+006,3.58974,514,4,False,
2170,229.508,2.02408e+006,2.28861,515,2,False,
2173,98.4107,4.72044e+006,3.0384,515,4,False,
2174,86.8157,5.3509e+006,3.19691,515,3,False,
2176,115.754,4.01319e+006,4.17321,515,2,False,
2177,188.483,2.46464e+006,5.49366,515,15,True,
2178,194.834,2.3843e+006,3.79907,516,3,False,
2180,135.387,3.43121e+006,4.97156,516,20,True,
2181,38.7063,1.20017e+007,3.70967,516,2,False,
2184,115.929,4.00713e+006,3.57446,517,9,True,
2185,88383.6,5255.98,3.01586,517,2,False,
2187,75.6833,6.13798e+006,4.05426,517,13,True,
2190,81.5859,5.6939e+006,3.22704,518,6,True,
2193,127.362,3.64742e+006,4.2397,518,18,True,
2194,74.0896,6.27001e+006,4.61111,518,16,True,
2195,184.482,2.51809e+006,4.18003,519,11,True,
2199,94.0428,4.93969e+006,3.76153,520,7,True,
2200,88383.6,5255.98,4.10639,520,2,False,
2201,134.023,3.46613e+006,5.35205,520,36,True,
2202,131.657,3.52844e+006,5.22996,520,16,True,
2203,79.1553,5.86874e+006,2.56208,521,2,False,
2204,295.558,1.57175e+006,3.02653,521,2,False,
2207,150.295,3.09088e+006,2.75013,522,2,False,
2208,112.512,4.12882e+006,3.7322,522,8,True,
2209,128.826,3.60596e+006,3.96302,522,24,True,
2210,58.8495,7.89373e+006,2.84973,523,5,True,
2212,95.3702,4.87094e+006,3.23341,524,24,True,
2213,26.0755,1.78153e+007,2.5871,524,2,False,
2214,82.4774,5.63236e+006,2.97311,524,5,True,
2215,149.404,3.10931e+006,2.77129,525,6,False,
2216,1167.34,397948,4.10679,525,3,False,
2217,203.469,2.28311e+006,2.93236,526,5,False,
2219,48.6934,9.54015e+006,2.57328,526,2,False,
2221,87.8617,5.2872e+006,2.8123,527,9,True,
2223,218.063,2.13031e+006,3.8503,527,2,False,
2224,458.569,1.01303e+006,3.79155,527,4,False,
2227,106.733,4.35237e+006,2.79461,528,2,False,
2228,212.916,2.18181e+006,2.89027,528,2,False,
2229,110.444,4.20612e+006,3.12127,529,23,True,
2230,137.465,3.37935e+006,4.25587,529,18,True,
2231,34.4674,1.34777e+007,4.04218,529,2,False,
2232,84.2554,5.5135e+006,4.56542,529,10,True,
2233,72.4812,6.40914e+006,4.6349,529,3,False,
2234,181.444,2.56025e+006,3.75935,530,10,True,
2235,235.08,1.9761e+006,2.68135,530,3,False,
2237,80.5976,5.76372e+006,2.9222,531,2,False,
2238,152.584,3.04449e+006,3.30967,531,10,True,
2239,146.348,3.17422e+006,5.04035,531,30,True,
2240,304.03,1.52795e+006,4.32399,531,9,False,
2241,584.714,794478,4.41183,531,2,False,
2243,114.178,4.06859e+006,2.64704,532,2,False,
2247,145.022,3.20326e+006,3.95703,533,28,True,
2249,105.423,4.40646e+006,4.21581,533,18,True,
2250,113.834,4.08086e+006,4.05489,534,15,True,
2251,54.6723,8.49685e+006,2.80349,535,2,False,
2252,119.377,3.89139e+006,2.59856,535,5,False,
2257,116.207,3.99755e+006,4.72221,535,7,True,
2260,266.111,1.74567e+006,2.91233,537,2,False,
2261,83.1952,5.58377e+006,2.94213,537,4,False,
2263,122.231,3.80054e+006,4.73097,537,6,True,
2264,149.938,3.09824e+006,5.75703,537,14,True,
2265,92.31,5.03242e+006,3.23281,538,6,True,
2266,106.916,4.34492e+006,2.44157,538,3,False,
2267,160.231,2.8992e+006,3.62779,538,2,False,
2269,34.6983,1.3388e+007,2.43626,539,2,False,
2270,86.1523,5.39211e+006,3.1843,539,5,True,
2272,166.213,2.79486e+006,2.98191,540,6,False,
2273,106.767,4.351e+006,2.6522,541,2,False,
2280,95.057,4.88699e+006,3.27384,542,5,True,
2285,127.392,3.64656e+006,3.58986,544,16,True,
2286,137.832,3.37036e+006,3.28493,544,6,False,
2287,99.6821,4.66024e+006,3.93384,544,4,False,
2288,113.442,4.09496e+006,4.1041,544,5,False,
2289,98.7336,4.70501e+006,4.69087,544,2,False,
2290,59.7225,7.77835e+006,4.42152,545,4,False,
2291,71.0768,6.53578e+006,2.69376,546,2,False,
2292,52.8536,8.78923e+006,2.64833,546,2,False,
2294,101.138,4.59315e+006,3.56154,546,20,True,
2295,141.093,3.29245e+006,4.33305,546,5,False,
2296,165.617,2.80492e+006,3.12613,547,10,True,
2298,31.6993,1.46546e+007,3.0715,547,3,False,
2299,43.4617,1.06886e+007,3.74479,547,3,False,
2300,81.1137,5.72705e+006,3.67034,547,6,True,
2301,136.59,3.40099e+006,4.57969,547,3,False,
2304,358.237,1.29675e+006,2.51304,549,2,False,
2305,145.296,3.19721e+006,3.09952,549,5,False,
2307,80.9178,5.74091e+006,3.05573,550,4,False,
2308,130.921,3.54827e+006,3.90454,550,42,True,
2310,258.194,1.7992e+006,4.49473,550,4,False,
2313,493.999,940370,2.63271,551,2,False,
2314,101.71,4.56734e+006,2.69047,551,3,False,
2315,179.842,2.58306e+006,3.50736,551,10,True,
2316,103.451,4.49047e+006,5.42871,551,5,True,
2317,245.606,1.89141e+006,3.63876,552,8,False,
2318,187.98,2.47123e+006,4.50528,552,13,True,
2319,422.198,1.10029e+006,2.62921,553,3,False,
2320,135.079,3.43904e+006,4.03561,553,14,True,
2321,192.237,2.41651e+006,2.53063,556,2,False,
2322,253.062,1.83568e+006,3.08327,556,2,False,
2323,112.244,4.13868e+006,2.72693,554,6,True,
2325,269.459,1.72398e+006,2.68301,554,3,False,
2328,93.3026,4.97888e+006,2.60073,555,2,False,
2331,248.419,1.87e+006,4.31302,556,2,False,
2332,973.932,476976,2.67508,557,2,False,
2334,79.3076,5.85747e+006,3.75038,557,4,False,
2335,361.657,1.28448e+006,4.60287,557,2,False,
2337,86.8284,5.35012e+006,3.06811,558,12,True,
2339,126.581,3.66991e+006,4.85739,558,2,False,
2340,145.881,3.18439e+006,5.48116,558,2,False,
2341,104.375,4.4507e+006,4.05418,553,3,False,
2342,253.547,1.83217e+006,2.8057,553,3,False,
2343,600.943,773022,2.82753,559,3,False,
2345,82.83,5.60838e+006,4.22656,559,2,False,
2349,30.9536,1.50077e+007,2.36,560,4,False,
2350,306.838,1.51397e+006,3.18339,560,2,False,
2351,84.3481,5.50744e+006,3.35653,560,8,True,
2352,177.927,2.61086e+006,3.92542,560,2,False,
2353,101.058,4.5968e+006,4.8937,560,11,True,
2355,190.518,2.43831e+006,3.12099,561,2,False,
2356,100.657,4.61509e+006,3.74457,561,4,False,
2358,129.093,3.59852e+006,2.58021,561,2,False,
2360,71.0354,6.53958e+006,3.35971,561,2,False,
2361,150.189,3.09305e+006,4.75683,561,32,True,
2364,362.908,1.28006e+006,2.94645,564,2,False,
2365,802.573,578816,2.66243,562,2,False,
2366,71.7082,6.47823e+006,3.02653,562,2,False,
2368,122.125,3.80384e+006,3.57571,562,3,False,
2369,117.81,3.94316e+006,3.91783,562,9,True,
2370,171.734,2.70501e+006,4.18401,562,6,False,
2372,56.7208,8.18999e+006,3.09026,563,5,True,
2373,64.1147,7.24549e+006,2.47539,563,2,False,
2377,132.765,3.49898e+006,3.58486,563,3,False,
2378,43.2899,1.0731e+007,3.35271,563,2,False,
2379,213.281,2.17808e+006,4.58577,563,8,False,
2380,82.7762,5.61202e+006,5.09087,563,5,True,
2381,186.998,2.48421e+006,3.18716,564,2,False,
2382,68.6684,6.76501e+006,3.56578,564,2,False,
2384,3654.06,127131,3.32159,564,2,False,
2385,571.236,813223,3.69566,564,7,False,
2386,111.612,4.16213e+006,3.23281,565,2,False,
2387,63.4019,7.32694e+006,3.00416,565,2,False,
2388,162.856,2.85247e+006,3.53421,565,8,True,
2390,68.4925,6.78238e+006,3.67379,566,11,True,
2391,98.3564,4.72305e+006,4.4987,566,8,True,
2392,61.83,7.51321e+006,4.32444,566,2,False,
2393,104.29,4.45433e+006,4.71684,566,15,True,
2394,130.151,3.56926e+006,5.02844,566,5,False,
2396,828.837,560475,2.27557,562,2,False,
2398,122.829,3.78202e+006,2.74194,567,2,False,
2399,181.415,2.56066e+006,3.33223,567,8,False,
2400,73.8135,6.29346e+006,3.182,567,12,True,
2402,832.304,558140,2.44104,568,2,False,
2403,184.254,2.52121e+006,4.23874,568,6,False,
2404,86.6837,5.35905e+006,3.13696,571,2,False,
2407,177.961,2.61035e+006,2.79572,569,6,False,
2408,146.277,3.17578e+006,2.75826,569,2,False,
2409,46.3465,1.00232e+007,2.90636,569,2,False,
2410,180.094,2.57945e+006,4.2404,569,3,False,
2412,154.651,3.00382e+006,3.01227,570,2,False,
2414,62.726,7.40589e+006,3.0734,572,8,True,
2415,154.934,2.99833e+006,2.81613,572,4,False,
2416,123.809,3.7521e+006,2.75363,572,2,False,
2417,144.003,3.22593e+006,2.91826,572,2,False,
2419,91.2434,5.09124e+006,3.21709,573,3,False,
2420,149.272,3.11204e+006,4.77279,572,37,True,
2421,761.56,609988,3.75295,572,4,False,
2422,161.337,2.87932e+006,4.83852,572,7,False,
2423,140.948,3.29584e+006,3.16302,573,3,False,
2424,99.9625,4.64717e+006,2.84323,573,3,False,
2426,53.9648,8.60824e+006,3.92908,573,5,True,
2428,74.5211,6.2337e+006,4.10117,573,12,True,
2429,190.716,2.43578e+006,4.37902,573,5,False,
2430,219.401,2.11732e+006,3.26049,569,2,False,
2432,138.682,3.34971e+006,5.13891,574,20,True,
2433,976.558,475694,2.58159,574,2,False,
2434,94.0035,4.94175e+006,3.01451,574,12,True,
2435,61.1755,7.5936e+006,3.24212,574,2,False,
2436,524.664,885409,2.62217,574,2,False,
2437,72.8405,6.37753e+006,2.44421,574,2,False,
2440,166.275,2.79381e+006,2.97386,575,7,False,
2442,116.896,3.97397e+006,3.35653,575,8,True,
2443,346.193,1.34186e+006,3.74995,575,4,False,
2445,88.2282,5.26524e+006,3.98944,575,32,True,
2452,110.895,4.18901e+006,3.04,577,3,False,
2454,33.3012,1.39497e+007,2.66878,577,2,False,
2455,103.602,4.4839e+006,3.09902,577,2,False,
2456,104.572,4.44231e+006,2.63271,577,4,False,
2458,74.4094,6.24306e+006,2.46614,577,2,False,
2461,94.6437,4.90833e+006,4.08738,577,6,True,
2462,205.722,2.25811e+006,2.45836,578,2,False,
2463,91.2328,5.09183e+006,2.94779,578,5,True,
2464,113.218,4.10306e+006,3.36298,578,12,True,
2465,99.4585,4.67072e+006,3.45382,578,3,False,
2467,193.593,2.39958e+006,2.36687,579,2,False,
2469,127.186,3.65246e+006,2.7478,579,2,False,
2470,683.862,679293,3.27405,579,4,False,
2473,152.571,3.04476e+006,3.77453,579,21,True,
2474,267.351,1.73757e+006,4.14094,579,6,False,
2476,129.096,3.59843e+006,4.19011,580,3,False,
2477,190.297,2.44114e+006,3.78412,580,10,True,
2478,113.805,4.08191e+006,3.05042,581,3,False,
2481,292.189,1.58987e+006,5.13107,581,13,False,
2484,135.948,3.41706e+006,2.81536,582,5,False,
2485,112.443,4.13135e+006,2.59053,582,4,False,
2486,600.361,773771,2.81776,582,2,False,
2488,121.919,3.81026e+006,3.57185,582,48,True,
2492,65.918,7.04727e+006,2.97851,583,2,False,
2494,141.957,3.2724e+006,2.96825,583,2,False,
2495,116.848,3.97561e+006,2.60882,583,2,False,
2497,151.611,3.06404e+006,3.81689,583,6,False,
2498,294.441,1.57771e+006,4.12649,583,5,False,
2499,107.823,4.30837e+006,2.48608,584,2,False,
2500,101.174,4.59153e+006,3.61297,584,18,True,
2502,237.065,1.95955e+006,4.42974,584,3,False,
2503,90.5884,5.12805e+006,2.98036,585,2,False,
2504,371.664,1.2499e+006,3.00642,585,4,False,
2505,108.965,4.26323e+006,3.04363,585,4,False,
2506,133.4,3.48232e+006,4.04461,585,27,True,
2507,362.788,1.28048e+006,4.25155,585,2,False,
2511,67.3734,6.89504e+006,3.20656,586,2,False,
2512,390.778,1.18876e+006,2.56208,587,2,False,
2513,130.701,3.55424e+006,2.9563,587,3,False,
2514,261.69,1.77516e+006,4.10769,587,6,False,
2516,83.7199,5.54877e+006,3.5613,587,9,True,
2518,496.689,935277,2.79461,588,2,False,
2519,23.6093,1.96762e+007,2.73958,588,2,False,
2520,118.831,3.90927e+006,4.2203,588,10,True,
2521,75.9571,6.11585e+006,4.47587,588,9,True,
2524,48.5852,9.56139e+006,3.05272,589,3,False,
2525,289.082,1.60695e+006,3.07656,589,2,False,
2526,147.277,3.15421e+006,3.94728,589,20,True,
2528,84.2824,5.51174e+006,3.22824,590,3,False,
2529,178.473,2.60287e+006,4.12164,590,7,False,
2530,130.854,3.55008e+006,3.47922,591,8,True,
2531,109.841,4.22924e+006,2.75151,591,11,True,
2533,102.974,4.51125e+006,2.54074,592,2,False,
2536,88.6775,5.23856e+006,4.16668,592,7,True,
2537,53.188,8.73397e+006,3.15845,593,7,True,
2538,840.951,552401,2.82103,593,2,False,
2543,150.42,3.0883e+006,4.42873,593,2,False,
2544,168.003,2.76508e+006,4.24018,594,24,True,
2548,264.104,1.75894e+006,2.87495,595,4,False,
2549,129.693,3.58186e+006,3.34083,595,4,False,
2551,125.91,3.68948e+006,2.90186,595,4,False,
2552,121.364,3.82768e+006,4.31022,595,18,True,
2553,174.705,2.659e+006,5.65048,595,31,True,
2554,194.751,2.38531e+006,2.80054,596,3,False,
2555,63.9943,7.25912e+006,3.23329,596,6,True,
2558,333.526,1.39282e+006,3.0949,597,2,False,
2559,124.243,3.73898e+006,3.56332,597,21,True,
2561,137.963,3.36714e+006,2.84646,598,7,True,
2563,45.475,1.02153e+007,2.70114,598,2,False,
2565,58.8972,7.88734e+006,3.65103,598,4,False,
2567,149.955,3.09788e+006,2.98314,599,2,False,
2569,108.232,4.29211e+006,3.86111,599,2,False,
2570,62.1205,7.47808e+006,4.61872,599,3,False,
2571,446.816,1.03967e+006,2.91382,600,4,False,
2573,155.87,2.98033e+006,2.7852,600,5,False,
2575,104.219,4.45736e+006,3.10272,600,4,False,
2576,118.748,3.91201e+006,3.88163,600,3,False,
