Particle ID,Size/nm,Diffusion coefficient/nm^2 s^-1,Ln(Adjusted intensity)/AU,Start frame,Tracklength,Included in distribution?,
2366,177.239,2.63629e+006,4.23626,397,5,False,
2367,256.211,1.8237e+006,5.16032,397,3,False,
2369,74.9539,6.23387e+006,2.93294,403,2,False,
2370,113.941,4.10083e+006,3.28928,398,7,True,
2375,631.671,739710,3.61575,398,3,False,
2376,124.089,3.76546e+006,3.84563,398,6,True,
2377,78.6322,5.94225e+006,4.48542,398,4,False,
2378,203.349,2.29779e+006,4.86305,411,2,False,
2379,114.699,4.07372e+006,2.89278,399,21,True,
2381,294.048,1.58904e+006,3.27135,399,5,False,
2383,44.6733,1.04593e+007,3.00416,399,2,False,
2384,504.911,925415,3.08661,399,2,False,
2388,196.265,2.38072e+006,4.79911,400,6,False,
2389,66.2747,7.05024e+006,3.6541,408,2,False,
2391,56.3975,8.28499e+006,3.63503,401,2,False,
2394,113.418,4.11974e+006,2.66243,401,2,False,
2395,115.661,4.03984e+006,3.30967,401,2,False,
2396,204.613,2.28359e+006,4.67324,401,3,False,
2397,78.0856,5.98385e+006,4.26163,401,2,False,
2398,109.971,4.24887e+006,5.34419,345,54,True,
2400,120.997,3.8617e+006,3.19555,402,22,True,
2401,1103.49,423432,3.98499,402,4,False,
2402,251.587,1.85722e+006,2.91431,402,3,False,
2406,62.0118,7.5349e+006,2.76919,402,4,False,
2409,88899.3,5255.98,3.63407,402,2,False,
2410,103.42,4.51803e+006,5.44375,402,66,True,
2411,117.848,3.96488e+006,5.29091,403,15,True,
2412,147.547,3.16681e+006,3.15755,403,15,True,
2414,151.824,3.0776e+006,4.84433,403,11,True,
2420,231.5,2.01837e+006,2.51008,404,2,False,
2421,357.039,1.30869e+006,3.58637,404,6,False,
2422,168.227,2.77752e+006,4.18003,404,11,True,
2423,769.55,607177,3.67266,404,3,False,
2426,221.887,2.10581e+006,2.38719,405,2,False,
2427,102.211,4.57145e+006,3.75637,405,4,False,
2429,126.247,3.7011e+006,3.68495,405,6,True,
2430,118.82,3.93245e+006,3.69238,405,16,True,
2431,104.15,4.48636e+006,4.35078,405,19,True,
2432,205.241,2.2766e+006,3.19152,398,5,False,
2435,127.27,3.67135e+006,2.79628,407,4,False,
2437,150.448,3.10575e+006,3.54071,407,8,True,
2438,146.357,3.19257e+006,2.49364,407,2,False,
2443,35.9015,1.30149e+007,2.65605,407,2,False,
2444,322.457,1.44904e+006,4.26574,407,2,False,
2445,383.726,1.21767e+006,5.01783,407,4,False,
2447,96.6056,4.83671e+006,4.45418,408,14,True,
2448,141.365,3.3053e+006,2.78414,408,3,False,
2450,120.899,3.86482e+006,2.60209,408,2,False,
2452,607.931,768595,4.28828,408,5,False,
2456,656.929,711268,3.15424,409,2,False,
2457,101.095,4.62193e+006,3.39439,409,6,True,
2458,492.245,949228,3.99814,409,4,False,
2462,89.8092,5.20273e+006,3.09861,410,4,False,
2466,62.3815,7.49025e+006,3.0949,410,2,False,
2467,6315.75,73982.2,3.83386,410,2,False,
2468,168.553,2.77213e+006,3.22776,410,7,False,
2471,148.352,3.14962e+006,4.62135,400,8,True,
2473,136.079,3.43368e+006,2.84677,411,2,False,
2474,233.585,2.00035e+006,3.31299,411,4,False,
2481,64.5967,7.23339e+006,3.7039,412,9,True,
2482,77.9059,5.99766e+006,4.38201,412,13,True,
2483,64.8733,7.20254e+006,4.82585,412,2,False,
2485,417.485,1.11921e+006,3.81635,463,2,False,
2488,16.1973,2.88476e+007,3.06896,413,2,False,
2489,282.281,1.65528e+006,4.12366,413,3,False,
2490,64.9485,7.19421e+006,4.05923,413,3,False,
2492,300.116,1.55691e+006,4.07382,413,3,False,
2493,74.1083,6.305e+006,4.3166,413,3,False,
2494,150.503,3.10461e+006,5.57482,413,45,True,
2495,95.6741,4.88379e+006,4.91647,398,13,True,
2497,162.489,2.87561e+006,2.63795,414,2,False,
2499,236.083,1.97919e+006,3.06641,414,2,False,
2501,144.801,3.22687e+006,4.6793,414,18,True,
2502,214.248,2.18089e+006,3.58519,414,6,False,
2503,203.327,2.29804e+006,3.95661,414,2,False,
2504,149.868,3.11776e+006,4.56751,414,26,True,
2506,129.955,3.59548e+006,3.41159,415,2,False,
2507,107.249,4.35673e+006,3.4047,415,5,True,
2508,291.798,1.60129e+006,2.8112,417,2,False,
2510,184.849,2.52775e+006,3.45516,415,6,False,
2512,114.885,4.06713e+006,4.93129,415,7,True,
2515,933.91,500319,2.64704,416,2,False,
2517,63.3482,7.37595e+006,2.79163,416,3,False,
2518,384.078,1.21656e+006,2.79238,416,2,False,
2519,39.7544,1.17535e+007,2.57744,417,2,False,
2520,151.707,3.07997e+006,4.09332,416,5,False,
2521,106.564,4.38473e+006,4.6459,416,9,True,
2527,67.6626,6.90563e+006,4.19996,417,4,False,
2528,364.284,1.28266e+006,3.48368,417,5,False,
2529,30.6267,1.52564e+007,3.40313,417,2,False,
2531,221.83,2.10635e+006,3.8737,417,2,False,
2532,182.293,2.56319e+006,4.27783,417,33,True,
2533,277.526,1.68363e+006,4.28452,417,2,False,
2534,291.693,1.60187e+006,2.97386,418,6,False,
2537,116.07,4.0256e+006,3.33077,418,5,False,
2538,151.573,3.0827e+006,3.29875,418,7,True,
2539,385.972,1.21059e+006,2.71573,418,3,False,
2541,185.997,2.51215e+006,4.13599,418,6,False,
2542,123.046,3.79739e+006,2.78789,419,3,False,
2543,168.851,2.76725e+006,3.27163,419,3,False,
2547,72.9362,6.40632e+006,3.18112,419,8,True,
2549,62.3949,7.48864e+006,3.38165,424,2,False,
2550,129.404,3.6108e+006,3.31631,436,2,False,
2551,39.7775,1.17467e+007,4.06389,419,4,False,
2553,404.453,1.15527e+006,2.41692,415,2,False,
2556,115.39,4.04934e+006,4.21191,420,9,True,
2557,147.577,3.16617e+006,2.93462,420,11,True,
2559,256.694,1.82027e+006,3.73421,420,5,False,
2560,136.389,3.42589e+006,3.46719,420,2,False,
2561,423.254,1.10395e+006,2.6995,421,3,False,
2563,192.986,2.42118e+006,5.60118,421,75,True,
2564,87.5225,5.33866e+006,3.24812,421,23,True,
2566,142.598,3.27671e+006,4.54148,421,5,False,
2569,71.0577,6.57568e+006,3.83518,422,3,False,
2570,296.366,1.57661e+006,2.8753,422,3,False,
2573,340.907,1.37062e+006,2.92905,422,2,False,
2574,155.761,2.9998e+006,2.6124,422,3,False,
2575,129.08,3.61988e+006,4.47259,422,5,False,
2577,134.593,3.4716e+006,3.207,422,5,False,
2579,60.2803,7.75133e+006,4.2269,422,13,True,
2583,108.038,4.32488e+006,3.1438,423,3,False,
2588,89.324,5.23099e+006,2.39886,423,2,False,
2590,395.405,1.18171e+006,3.57451,423,2,False,
2591,245.12,1.90622e+006,3.08993,423,3,False,
2592,44.3258,1.05413e+007,3.8429,423,2,False,
2593,73.0361,6.39756e+006,4.92765,423,19,True,
2595,57.3547,8.14672e+006,2.98148,424,10,True,
2597,96.0094,4.86674e+006,3.77676,424,3,False,
2598,421.837,1.10766e+006,3.00507,425,4,False,
2599,1166.2,400664,2.70481,425,2,False,
2603,73.101,6.39188e+006,2.7725,425,5,True,
2609,83.3961,5.60282e+006,4.55672,425,3,False,
2610,1987.41,235106,5.26872,425,2,False,
2612,515.812,905859,3.04058,426,2,False,
2613,255.295,1.83025e+006,3.01764,426,2,False,
2614,32.6698,1.43023e+007,2.66878,426,2,False,
2616,157.092,2.97438e+006,3.53838,426,5,False,
2619,102.06,4.57821e+006,3.7031,426,6,True,
2621,93.0407,5.02203e+006,4.57566,426,10,True,
2622,287.695,1.62413e+006,3.93152,419,5,False,
2625,97.5104,4.79182e+006,2.94164,427,3,False,
2626,53.2779,8.77011e+006,3.82889,427,7,True,
2627,170.615,2.73863e+006,4.33621,427,3,False,
2628,76.6421,6.09656e+006,2.64574,428,4,False,
2632,51.4704,9.07809e+006,2.50711,428,3,False,
2633,72.6286,6.43345e+006,3.15268,428,2,False,
2634,102.415,4.56236e+006,2.86481,428,5,True,
2635,56.9047,8.21115e+006,3.15268,428,5,True,
2636,44.8206,1.04249e+007,4.11486,428,6,True,
2637,112.059,4.16971e+006,4.94802,428,15,True,
2639,106.795,4.37522e+006,3.75101,429,17,True,
2642,445.619,1.04855e+006,4.55473,429,2,False,
2644,5108.48,91466.2,2.44421,430,2,False,
2645,82.294,5.67785e+006,3.69255,430,11,True,
2646,320.321,1.4587e+006,4.22416,430,2,False,
2648,31.2552,1.49496e+007,2.69129,431,2,False,
2652,324.383,1.44044e+006,2.43839,432,3,False,
2654,83.66,5.58514e+006,2.77009,432,7,True,
2655,30.2888,1.54266e+007,3.12528,432,3,False,
2658,119.057,3.92463e+006,3.0841,432,4,False,
2659,135.58,3.44632e+006,2.8531,452,2,False,
2660,104.938,4.45265e+006,4.55772,432,10,True,
2663,129.189,3.61681e+006,2.84677,433,2,False,
2665,633.94,737062,4.38171,446,2,False,
2667,73.0916,6.3927e+006,2.88926,435,2,False,
2668,148.276,3.15123e+006,3.75885,434,12,True,
2669,229.788,2.03341e+006,3.23927,434,2,False,
2672,94.2362,4.95831e+006,4.14335,434,6,True,
2674,75.4551,6.19246e+006,2.99325,435,2,False,
2675,110.554,4.22648e+006,5.30952,435,33,True,
2676,425.708,1.09759e+006,4.86937,435,6,False,
2677,16.6349,2.80888e+007,2.89701,436,3,False,
2679,91.3008,5.11773e+006,3.53601,436,7,True,
2681,85.073,5.49238e+006,2.90437,437,3,False,
2686,77.6582,6.01679e+006,2.58435,438,4,False,
2688,97.6294,4.78599e+006,3.10411,438,10,True,
2689,119.892,3.89729e+006,3.80867,419,17,True,
2692,71.31,6.55242e+006,2.68467,439,3,False,
2694,300.929,1.5527e+006,3.39214,439,4,False,
2695,163.272,2.86181e+006,4.05016,439,3,False,
2697,637.256,733227,2.44737,440,2,False,
2698,73.1814,6.38486e+006,2.98805,440,3,False,
2701,76.0458,6.14436e+006,2.96762,440,3,False,
2704,56.3502,8.29195e+006,2.99713,441,8,True,
2705,142.838,3.2712e+006,2.52577,441,3,False,
2708,137.012,3.4103e+006,2.8806,441,4,False,
2712,169.693,2.75352e+006,4.05649,442,5,False,
2713,207.095,2.25623e+006,3.39459,442,2,False,
2714,90.6445,5.15478e+006,2.52261,443,4,False,
2717,115.495,4.04566e+006,4.15701,443,27,True,
2720,207.254,2.25449e+006,4.7958,443,6,False,
2721,846.174,552195,4.3563,443,4,False,
2723,138.1,3.38343e+006,2.6713,444,2,False,
2725,27.9417,1.67224e+007,3.96696,444,5,True,
2728,69.6036,6.71306e+006,2.52626,445,2,False,
2729,40.9092,1.14217e+007,2.55218,445,2,False,
2732,64.0362,7.2967e+006,2.61472,445,5,True,
2733,158.92,2.94017e+006,4.74042,445,41,True,
2735,111.911,4.17522e+006,3.76676,445,4,False,
2736,213.9,2.18445e+006,2.8347,446,3,False,
2737,91.5667,5.10287e+006,3.30365,446,4,False,
2738,39.5549,1.18128e+007,4.25077,446,2,False,
2739,101.553,4.60106e+006,3.95444,447,15,True,
2741,1613.11,289659,2.60613,447,2,False,
2742,363.779,1.28444e+006,4.07568,447,3,False,
2746,114.602,4.07719e+006,5.10204,447,17,True,
2749,577.953,808462,3.03094,448,2,False,
2750,102.426,4.56185e+006,3.88638,448,6,True,
2751,104.533,4.46989e+006,4.82134,433,13,True,
2755,160.468,2.91182e+006,3.30387,449,3,False,
2756,415.359,1.12494e+006,2.91925,449,2,False,
2757,172.158,2.7141e+006,3.53141,449,4,False,
2758,128.912,3.62458e+006,3.96114,449,6,True,
2762,138.9,3.36394e+006,3.53632,450,7,True,
2764,162.064,2.88314e+006,2.71452,450,2,False,
2765,95.3901,4.89834e+006,2.87564,450,6,True,
2769,136.848,3.41438e+006,3.30298,451,4,False,
2770,86.3882,5.40876e+006,2.64704,451,2,False,
2773,95.4714,4.89416e+006,4.32475,451,7,True,
2774,62.9612,7.42129e+006,2.86876,451,2,False,
2775,1034.11,451841,2.59802,451,2,False,
2776,176.212,2.65165e+006,6.10871,451,20,True,
2780,38.7277,1.20651e+007,4.50376,452,2,False,
2781,84.64,5.52047e+006,3.10415,453,8,True,
2787,184.409,2.53379e+006,5.37125,453,56,True,
2788,1500.96,311302,2.74076,454,2,False,
2790,91.8543,5.08689e+006,3.39122,454,4,False,
2792,166.554,2.80542e+006,4.50558,454,2,False,
2793,91.3894,5.11277e+006,3.84305,454,10,True,
2794,67.3412,6.93859e+006,4.54787,454,3,False,
2795,104.947,4.45226e+006,3.40809,432,20,True,
2796,390.062,1.19789e+006,3.07936,455,3,False,
2798,59.0854,7.90809e+006,2.49815,455,2,False,
2799,314.245,1.48691e+006,2.5953,455,2,False,
2800,76.6757,6.09389e+006,2.83452,455,4,False,
2804,99.9486,4.67493e+006,3.08264,455,8,True,
2811,403.809,1.15711e+006,2.81449,457,2,False,
2812,156.114,2.99302e+006,3.33058,457,7,False,
2813,57.5156,8.12393e+006,3.7016,457,4,False,
2814,158.623,2.94568e+006,3.84023,457,11,True,
2817,64.9781,7.19093e+006,3.72931,457,10,True,
2818,191.781,2.43639e+006,3.27446,458,20,True,
2821,43.6266,1.07103e+007,2.60164,458,3,False,
2824,76.0746,6.14203e+006,2.36943,459,4,False,
2826,129.371,3.61174e+006,3.30102,459,11,True,
2827,90.1592,5.18253e+006,3.30726,459,5,True,
2830,55.2875,8.45133e+006,3.27486,460,3,False,
2831,120.926,3.86397e+006,3.19167,460,2,False,
2833,54.8234,8.52287e+006,2.76805,460,4,False,
2834,84.4499,5.5329e+006,3.19508,460,18,True,
2837,242.158,1.92954e+006,3.23712,460,2,False,
2839,318.317,1.46788e+006,3.17224,461,3,False,
2843,60.5102,7.72189e+006,3.63483,461,7,True,
2844,183.453,2.54699e+006,4.60907,463,2,False,
2847,54.4541,8.58068e+006,3.31807,462,3,False,
2850,313.978,1.48817e+006,2.59666,463,2,False,
2851,44.695,1.04542e+007,2.60882,463,2,False,
2854,132.564,3.52475e+006,3.87296,463,19,True,
2855,143.811,3.24908e+006,5.81304,463,74,True,
2856,140.11,3.33491e+006,2.54648,464,2,False,
2859,88.9852,5.25091e+006,2.88417,464,2,False,
2860,196.307,2.38022e+006,3.46491,464,2,False,
2861,414.558,1.12711e+006,2.94434,465,5,False,
2863,89.0001,5.25003e+006,2.93613,465,7,True,
2865,94.2992,4.955e+006,2.79684,465,2,False,
2867,186.568,2.50446e+006,4.85087,465,12,True,
2868,141.552,3.30094e+006,3.45294,465,7,True,
2870,377.106,1.23905e+006,3.93235,465,6,False,
2871,99.5571,4.69331e+006,4.83912,413,50,True,
2872,608.065,768425,4.4638,461,2,False,
2875,36.5452,1.27856e+007,3.6323,466,3,False,
2876,122.865,3.80298e+006,3.70295,466,2,False,
2879,169.723,2.75303e+006,3.3518,467,7,False,
2884,65.9359,7.08647e+006,2.62877,467,2,False,
2885,101.888,4.58595e+006,4.27343,467,28,True,
2886,32.2884,1.44712e+007,2.77319,468,2,False,
2893,70.7781,6.60166e+006,3.80565,468,4,False,
2894,159.653,2.92668e+006,3.66771,468,3,False,
2895,164.361,2.84285e+006,4.51198,468,7,False,
2897,117.625,3.97241e+006,3.42462,469,15,True,
2902,93.3986,5.00278e+006,3.44221,469,3,False,
2904,29428.9,15877.3,3.78784,470,2,False,
2907,179.82,2.59844e+006,5.79292,470,53,True,
2908,305.914,1.5274e+006,2.60073,471,3,False,
2911,135.417,3.45048e+006,3.97196,471,3,False,
2912,83.8633,5.5716e+006,3.76312,471,9,True,
2913,103.974,4.49392e+006,4.8909,471,12,True,
2918,515.648,906148,2.94357,472,2,False,
2919,285.681,1.63558e+006,3.13188,472,5,False,
2920,101.808,4.58954e+006,3.80777,472,22,True,
2922,137.686,3.39361e+006,4.6512,472,5,False,
2923,184.853,2.5277e+006,2.96381,473,11,True,
2925,208.423,2.24185e+006,3.80613,473,3,False,
2927,53.8495,8.67701e+006,4.5158,473,5,True,
2930,75.7797,6.16594e+006,4.09296,474,5,True,
2931,107.724,4.3375e+006,3.2794,474,19,True,
2932,131.979,3.54036e+006,5.51152,474,44,True,
2934,660.757,707147,3.46148,475,2,False,
2937,110.404,4.23223e+006,2.82968,476,6,True,
2939,57.8901,8.07137e+006,2.65879,476,14,True,
2941,200.886,2.32596e+006,3.2472,477,7,False,
2942,205.454,2.27424e+006,3.32875,477,11,True,
2943,521.827,895418,3.06726,477,2,False,
2946,151.118,3.09197e+006,3.63648,477,6,False,
2947,234.113,1.99584e+006,3.53978,477,8,False,
2948,86.8184,5.38196e+006,4.59299,477,8,True,
2950,157.029,2.97559e+006,2.31057,478,2,False,
2951,108.68,4.29935e+006,3.28282,478,8,True,
2952,70.1304,6.66263e+006,3.25628,478,6,True,
2953,86.9891,5.3714e+006,3.07614,478,4,False,
2954,186.982,2.49892e+006,5.54597,479,86,True,
2955,57.9343,8.06522e+006,3.02771,479,3,False,
2961,66.7422,7.00086e+006,3.11777,480,5,True,
2963,62.0538,7.5298e+006,3.16846,480,5,True,
2964,135.236,3.45509e+006,3.71635,483,2,False,
2965,536.205,871407,2.46923,481,2,False,
2966,292.948,1.595e+006,3.43479,481,5,False,
2967,155.476,3.0053e+006,3.70609,481,4,False,
2968,40.9774,1.14027e+007,4.49443,481,4,False,
2969,98.2714,4.75472e+006,2.91481,482,4,False,
2970,270.316,1.72854e+006,3.48804,482,2,False,
2971,119.224,3.91913e+006,2.43945,482,2,False,
2973,510.416,915436,2.97944,482,3,False,
2974,43.4448,1.07551e+007,3.38145,482,6,True,
2978,159.233,2.9344e+006,3.29557,484,2,False,
2979,102.827,4.54407e+006,3.15424,484,7,True,
2980,156.794,2.98005e+006,3.92742,484,7,False,
2981,150.779,3.09892e+006,4.76843,484,23,True,
2983,1230.95,379588,2.62217,485,2,False,
2987,98.6556,4.7362e+006,4.37954,485,12,True,
2988,107.006,4.36661e+006,3.81061,485,8,True,
2989,64.1925,7.27893e+006,4.04804,480,3,False,
2990,94.6933,4.93438e+006,3.01247,486,9,True,
2992,90.4445,5.16618e+006,3.08299,486,6,True,
2993,146.635,3.18649e+006,3.0445,486,8,True,
2995,146.498,3.18949e+006,3.32553,486,2,False,
2997,82.1072,5.69077e+006,3.86111,486,5,True,
2998,125.957,3.70963e+006,4.24268,486,4,False,
2999,135.345,3.45231e+006,4.80736,486,5,False,
3001,71.4591,6.53874e+006,4.15104,487,4,False,
3002,76.2926,6.12448e+006,4.00309,487,3,False,
3003,95.316,4.90214e+006,3.02476,488,17,True,
3005,117.699,3.96989e+006,4.60546,488,23,True,
3006,128.397,3.63911e+006,3.4365,489,11,True,
3008,154.785,3.01872e+006,4.15267,489,6,False,
3010,961.284,486071,2.8691,490,3,False,
3012,141.635,3.299e+006,4.1167,491,4,False,
3014,58.2507,8.02141e+006,3.57765,492,7,True,
3015,258.572,1.80705e+006,2.79461,492,3,False,
3018,189.715,2.46292e+006,4.85307,492,13,True,
3019,156.45,2.9866e+006,4.61241,492,5,False,
3021,96.9234,4.82084e+006,2.74721,493,4,False,
3023,168.605,2.77128e+006,5.12584,493,4,False,
3026,200.487,2.33059e+006,5.33256,494,18,True,
3030,52.3958,8.91775e+006,3.30298,495,7,True,
3032,238.499,1.95914e+006,2.98591,495,2,False,
3033,266.472,1.75348e+006,3.52579,495,2,False,
3034,192.399,2.42857e+006,3.94169,495,7,False,
3035,125.09,3.73535e+006,4.00894,495,17,True,
3036,27.7141,1.68597e+007,2.31057,496,2,False,
3037,430.191,1.08615e+006,2.25665,499,2,False,
3041,122.276,3.82128e+006,4.86358,496,5,False,
3042,117.563,3.9745e+006,5.04211,496,14,True,
3043,66.3215,7.04527e+006,2.89483,497,4,False,
3044,225.438,2.07264e+006,2.63061,497,5,False,
3046,392.488,1.19049e+006,3.11777,497,3,False,
3047,121.38,3.84951e+006,2.73011,501,2,False,
3048,90.5035,5.16282e+006,4.93682,498,27,True,
3049,234.588,1.99181e+006,2.69005,498,2,False,
3050,91.1706,5.12504e+006,3.88931,498,8,True,
3051,87.3122,5.35152e+006,3.79361,498,4,False,
3052,81.6654,5.72155e+006,4.21557,498,4,False,
3053,140.542,3.32464e+006,4.76071,500,2,False,
3055,60.2074,7.76072e+006,2.59666,499,2,False,
3056,2820.46,165666,3.00235,500,2,False,
3058,331.332,1.41022e+006,5.34338,530,2,False,
3059,406.805,1.14859e+006,3.15941,501,3,False,
3061,352.192,1.3267e+006,3.45597,501,5,False,
3062,547.069,854103,2.46975,496,3,False,
3063,138.861,3.3649e+006,3.45141,502,8,True,
3064,121.873,3.83394e+006,4.08538,502,5,False,
3067,98.3083,4.75293e+006,3.47907,502,8,True,
3068,105.602,4.42465e+006,3.97357,502,2,False,
3069,397.037,1.17685e+006,4.5051,502,3,False,
3070,185.472,2.51927e+006,4.96953,502,28,True,
3071,162.287,2.87918e+006,4.82101,498,2,False,
3072,87.3718,5.34787e+006,2.72414,503,2,False,
3077,401.48,1.16382e+006,4.26356,503,4,False,
3078,339.871,1.37479e+006,4.85526,503,5,False,
3079,84.5344,5.52737e+006,3.32815,498,3,False,
3081,101.924,4.58431e+006,2.71234,504,5,True,
3082,53.8011,8.68481e+006,2.74135,504,4,False,
3084,86.5514,5.39856e+006,4.35208,504,2,False,
3085,105.847,4.41441e+006,4.62153,516,2,False,
3087,115.709,4.03816e+006,2.87083,505,2,False,
3088,6050.54,77225,2.74663,505,2,False,
3090,102.618,4.55332e+006,4.09297,505,16,True,
3091,162.977,2.86699e+006,2.45992,506,2,False,
3092,76.0643,6.14286e+006,3.70332,506,11,True,
3093,180.918,2.58267e+006,3.50444,506,6,False,
3094,129.564,3.60635e+006,4.72108,506,13,True,
3098,90.8799,5.14143e+006,2.76518,507,2,False,
3099,123.585,3.78082e+006,3.32619,507,6,True,
3102,47.4504,9.84719e+006,3.68067,508,2,False,
3103,60.121,7.77188e+006,3.05616,509,7,True,
3104,100.407,4.65358e+006,3.02582,509,5,True,
3105,123.447,3.78504e+006,4.59194,509,23,True,
3108,34.6355,1.34906e+007,2.58297,510,2,False,
3109,70.5106,6.6267e+006,4.42829,510,2,False,
3114,1263.48,369814,2.64445,511,2,False,
3116,132.091,3.53737e+006,3.23998,511,2,False,
3117,139.506,3.34933e+006,5.16576,511,30,True,
3119,80.8093,5.78217e+006,2.90392,512,9,True,
3120,216.286,2.16035e+006,3.90967,512,5,False,
3121,132.135,3.53619e+006,5.37586,512,58,True,
3122,128.141,3.64639e+006,4.99313,513,52,True,
3123,68.3484,6.83633e+006,2.94357,513,3,False,
3124,161.638,2.89074e+006,3.40049,518,3,False,
3125,297.902,1.56848e+006,3.20286,513,2,False,
3126,193.207,2.41841e+006,3.45689,513,9,True,
3127,102.651,4.55187e+006,3.39418,513,6,True,
3128,942.462,495779,4.00962,514,4,False,
3129,231.091,2.02195e+006,2.92122,514,2,False,
3130,204.175,2.28849e+006,2.76575,514,4,False,
3132,131.985,3.5402e+006,4.4458,514,9,True,
3133,58.7531,7.95281e+006,3.45343,514,3,False,
3134,159.524,2.92905e+006,2.63009,515,2,False,
3135,154.258,3.02903e+006,3.02962,515,4,False,
3137,191.618,2.43846e+006,2.75595,516,2,False,
3140,126.522,3.69306e+006,2.61151,517,2,False,
3141,279.01,1.67468e+006,2.60613,517,2,False,
3143,357.276,1.30782e+006,2.58297,518,2,False,
3144,152.334,3.06729e+006,5.08838,504,12,True,
3146,145.998,3.2004e+006,3.95323,519,3,False,
3147,82.3926,5.67106e+006,4.22715,519,13,True,
3148,201.615,2.31755e+006,4.95938,519,6,False,
3149,93.0779,5.02002e+006,3.69316,519,3,False,
3151,558.745,836254,5.13485,519,4,False,
3152,90.0425,5.18925e+006,2.89297,520,3,False,
3154,221.082,2.11348e+006,2.45836,520,3,False,
3157,58.9966,7.91999e+006,2.90736,520,8,True,
3159,144.096,3.24265e+006,4.1433,520,35,True,
3164,91.5675,5.10282e+006,2.57467,521,2,False,
3165,272.425,1.71516e+006,3.06896,521,2,False,
3167,103.695,4.50601e+006,4.44009,521,4,False,
3168,167.304,2.79283e+006,3.35857,513,5,False,
3170,143.656,3.25258e+006,2.68633,522,2,False,
3171,114.355,4.08597e+006,3.03006,522,2,False,
3173,130.027,3.59349e+006,3.43145,522,6,True,
3175,117.184,3.98735e+006,3.65269,522,3,False,
3181,180.985,2.58172e+006,5.30642,523,18,True,
3183,54.3563,8.59611e+006,3.54662,524,5,True,
3184,187.984,2.4856e+006,3.78356,524,6,False,
3185,125.614,3.71974e+006,3.84758,524,4,False,
3186,85.6559,5.455e+006,4.07749,524,20,True,
3187,148.493,3.14664e+006,4.65215,524,16,True,
3188,182.812,2.55592e+006,5.98271,524,44,True,
3189,182.767,2.55655e+006,3.03475,525,3,False,
3190,91.4945,5.1069e+006,2.70114,525,2,False,
3192,100.429,4.65259e+006,3.14694,525,6,True,
3194,128.076,3.64825e+006,3.89903,525,3,False,
3198,45.1277,1.0354e+007,2.72773,526,2,False,
3199,90.4633,5.16511e+006,4.89165,526,12,True,
3202,25.9119,1.80324e+007,4.57449,526,2,False,
3203,304.604,1.53397e+006,4.95664,526,2,False,
3204,106.171,4.40094e+006,2.98867,527,2,False,
3208,112.364,4.1584e+006,3.13538,527,2,False,
3213,70.6126,6.61713e+006,2.95883,527,2,False,
3214,59.0335,7.91504e+006,2.84146,528,2,False,
3215,163.601,2.85606e+006,3.78577,528,2,False,
3216,59.6981,7.82692e+006,4.55031,528,2,False,
3217,227.363,2.0551e+006,5.64598,528,13,True,
3218,165.997,2.81483e+006,2.83112,529,3,False,
3219,162.623,2.87323e+006,2.58893,529,3,False,
3221,90.7341,5.14969e+006,2.8552,529,3,False,
3222,168.184,2.77822e+006,2.7766,529,4,False,
3224,80.4199,5.81016e+006,4.49371,529,8,True,
3225,97.3634,4.79906e+006,4.07029,529,8,True,
3226,72.6784,6.42905e+006,3.217,530,5,True,
3227,52.0729,8.97305e+006,2.83459,530,7,True,
3228,217.209,2.15117e+006,2.32672,530,2,False,
3230,145.795,3.20486e+006,2.98351,530,10,True,
3231,148.162,3.15367e+006,3.37335,536,3,False,
3232,55.7764,8.37725e+006,2.68509,530,2,False,
3234,136.905,3.41296e+006,3.22776,530,2,False,
3236,268.88,1.73777e+006,4.58255,530,2,False,
3239,185.99,2.51225e+006,2.6637,531,2,False,
3240,139.022,3.36101e+006,3.49171,531,10,True,
3241,261.972,1.7836e+006,3.69134,531,3,False,
3242,545.025,857305,3.46946,532,3,False,
3245,138.021,3.38538e+006,2.87804,532,2,False,
3246,194.328,2.40446e+006,2.77433,532,3,False,
3248,141.089,3.31176e+006,4.91627,532,15,True,
3249,318.109,1.46885e+006,4.69271,532,4,False,
3250,136.779,3.41611e+006,5.25832,501,29,True,
3253,131.279,3.55923e+006,3.28614,533,9,True,
3255,91.0745,5.13045e+006,2.95275,533,10,True,
3256,169.443,2.75758e+006,3.88203,533,15,True,
3258,371.427,1.25799e+006,4.58528,533,3,False,
3260,52.3432,8.92671e+006,2.96449,534,2,False,
3262,211.789,2.20622e+006,3.05272,534,2,False,
3268,74.8787,6.24013e+006,3.38227,535,4,False,
3269,163.428,2.85907e+006,4.4191,535,2,False,
3270,290.241,1.60988e+006,4.21233,535,7,False,
3271,158.372,2.95035e+006,4.14591,536,11,True,
3275,119.137,3.92199e+006,2.63009,536,2,False,
3278,115.338,4.05116e+006,3.14393,536,12,True,
3279,261.792,1.78483e+006,3.53061,538,2,False,
3281,122.409,3.81713e+006,4.15047,537,3,False,
3282,268.82,1.73816e+006,3.28401,537,2,False,
3283,52.6269,8.87859e+006,2.95209,538,11,True,
3284,133.515,3.49964e+006,5.319,538,24,True,
3285,61.5394,7.59275e+006,3.43432,538,15,True,
3287,270.341,1.72838e+006,2.54648,538,4,False,
3289,73.3814,6.36746e+006,3.77815,538,6,True,
3290,85.7813,5.44703e+006,4.8242,538,16,True,
